;case:concept:name;concept:tool;concept:operation;time:timestamp;concept:resource;case:instance
51197;500;Requisito;r;2025-10-15 09:43:17.394529160+00:00;re2;5
51198;500;Gestao;r;2025-10-15 10:41:03.092498455+00:00;re1;6
51199;500;Gestao;U;2025-10-15 08:28:31.202523962+00:00;re1;6
51200;500;Codigo;c;2025-10-15 06:45:09.753126970+00:00;re1;6
51201;500;Codigo;U;2025-10-15 09:12:10.173329961+00:00;re1;6
51202;500;Requisito;r;2025-10-15 09:46:24.578181643+00:00;re1;6
51203;500;Gestao;r;2025-10-15 11:52:48.381308329+00:00;re1;7
51204;500;Gestao;U;2025-10-15 11:02:43.852608664+00:00;re1;7
51205;500;PF;C;2025-10-15 10:30:14.480131835+00:00;re1;7
51206;500;PF;d;2025-10-15 10:31:55.596761847+00:00;re1;7
51207;500;Gestao;r;2025-10-15 10:57:27.226400366+00:00;re1;8
51208;500;Gestao;U;2025-10-15 10:58:22.543819623+00:00;re1;8
51209;500;Gestao;d;2025-10-15 11:45:51.777585626+00:00;re1;8
51210;500;PF;C;2025-10-15 11:42:17.116585634+00:00;re1;8
51211;500;PF;d;2025-10-15 10:38:46.963545538+00:00;re1;8
51212;500;Gestao;U;2025-10-15 10:49:57.087546737+00:00;re14;9
51213;500;PF;r;2025-10-15 11:41:29.854255146+00:00;re14;9
51214;500;Teste;r;2025-10-15 11:12:10.550982642+00:00;re14;9
51215;500;Gestao;c;2025-10-14 21:15:41.308789354+00:00;re14;10
51216;500;Gestao;U;2025-10-15 02:34:36.810083362+00:00;re14;10
51217;500;Gestao;d;2025-10-15 09:24:55.596213816+00:00;re14;10
51218;500;Codigo;r;2025-10-15 01:29:41.874675109+00:00;re14;10
51219;500;Codigo;U;2025-10-14 23:09:35.487150146+00:00;re14;10
51220;500;Codigo;d;2025-10-15 02:18:52.785850659+00:00;re14;10
51221;500;Gestao;c;2025-10-15 08:51:53.652424012+00:00;re1;11
51222;500;Gestao;r;2025-10-15 10:55:09.920569026+00:00;re1;11
51223;500;Gestao;U;2025-10-15 12:33:50.894323890+00:00;re1;11
51224;500;Gestao;d;2025-10-15 10:50:00.280976497+00:00;re1;11
51225;500;Gestao;c;2025-10-15 11:15:35.513335702+00:00;re2;12
51226;500;Gestao;r;2025-10-15 11:42:25.936255592+00:00;re2;12
51227;500;Gestao;U;2025-10-15 11:07:19.537345808+00:00;re2;12
51228;500;Gestao;d;2025-10-15 11:58:21.850968439+00:00;re2;12
51229;500;Requisito;r;2025-10-15 10:59:04.282153829+00:00;re2;12
51230;500;PF;C;2025-10-15 12:07:54.653135442+00:00;re2;12
51231;500;PF;u;2025-10-15 12:30:05.998597170+00:00;re2;12
51232;500;Gestao;r;2025-10-15 10:39:09.976487228+00:00;re2;13
51233;500;Gestao;U;2025-10-15 09:25:01.780209496+00:00;re2;13
51234;500;Gestao;d;2025-10-15 09:27:18.583284994+00:00;re2;13
51235;500;PF;C;2025-10-15 09:41:23.955372596+00:00;re2;13
51236;500;PF;d;2025-10-15 09:32:20.381240475+00:00;re2;13
51237;500;Gestao;U;2025-10-15 13:15:25.277597281+00:00;re1;14
51238;500;Gestao;d;2025-10-15 04:34:16.854113590+00:00;re1;14
51239;500;Requisito;r;2025-10-15 06:32:52.968190219+00:00;re1;14
51240;500;Teste;C;2025-10-15 09:13:26.889025467+00:00;re1;14
51241;500;Gestao;r;2025-10-15 12:39:23.744175180+00:00;re1;15
51242;500;Gestao;U;2025-10-15 11:01:17.906228678+00:00;re1;15
51243;500;Gestao;d;2025-10-15 06:37:09.286882957+00:00;re1;15
51244;500;Gestao;c;2025-10-15 12:52:04.095188752+00:00;re1;16
51245;500;Gestao;r;2025-10-15 13:06:22.434434161+00:00;re1;16
51246;500;Gestao;U;2025-10-15 13:39:44.939580935+00:00;re1;16
51247;500;Gestao;U;2025-10-15 13:10:20.098578554+00:00;re2;17
51248;500;Codigo;r;2025-10-15 13:16:37.311449236+00:00;re2;17
51249;500;Requisito;r;2025-10-15 13:11:39.234958773+00:00;re2;17
51250;500;PF;C;2025-10-15 13:38:30.275500570+00:00;re2;17
51251;500;PF;r;2025-10-15 13:19:31.190659379+00:00;re2;17
51252;500;PF;u;2025-10-15 12:54:54.775882905+00:00;re2;17
51253;500;Gestao;U;2025-10-15 13:13:07.128767911+00:00;re1;18
51254;500;Requisito;r;2025-10-15 13:23:15.696905457+00:00;re1;18
51255;500;PF;C;2025-10-15 12:30:22.119601897+00:00;re1;18
51256;500;PF;r;2025-10-15 12:59:41.084692802+00:00;re1;18
51257;500;PF;u;2025-10-15 12:36:48.635705768+00:00;re1;18
51258;500;PF;d;2025-10-15 12:48:29.703588980+00:00;re1;18
51259;500;Gestao;c;2025-10-15 08:18:22.173285244+00:00;re14;19
51260;500;Gestao;U;2025-10-15 08:57:19.191986132+00:00;re14;19
51261;500;Gestao;d;2025-10-15 12:00:54.388147569+00:00;re14;19
51262;500;Codigo;r;2025-10-15 11:14:59.767793855+00:00;re14;19
51263;500;Gestao;U;2025-10-14 23:08:02.057911981+00:00;re2;20
51264;500;Gestao;d;2025-10-15 03:18:56.680937591+00:00;re2;20
51265;500;Requisito;r;2025-10-15 01:02:56.479209654+00:00;re2;20
51266;500;Requisito;U;2025-10-15 10:12:03.135148211+00:00;re2;20
51267;501;Gestao;U;2025-10-15 05:05:23.728456615+00:00;re10;1
51268;501;Requisito;C;2025-10-15 04:22:55.262379607+00:00;re10;1
51269;501;Requisito;r;2025-10-15 05:09:32.365665611+00:00;re10;1
51270;501;Requisito;u;2025-10-15 05:19:46.488075108+00:00;re10;1
51271;501;Requisito;d;2025-10-15 06:05:06.990826097+00:00;re10;1
51272;501;Teste;r;2025-10-15 06:11:56.112028712+00:00;re10;1
51273;501;Gestao;c;2025-10-15 06:02:50.856730933+00:00;re10;2
51274;501;Gestao;U;2025-10-15 06:26:06.349540220+00:00;re10;2
51275;501;Gestao;d;2025-10-15 06:12:06.939714007+00:00;re10;2
51276;501;Codigo;r;2025-10-15 05:53:29.294610484+00:00;re10;2
51277;501;PF;C;2025-10-15 05:05:18.870280025+00:00;re10;2
51278;501;PF;u;2025-10-15 05:33:23.435705749+00:00;re10;2
51279;501;Gestao;c;2025-10-15 03:47:34.438385648+00:00;re11;3
51280;501;Gestao;U;2025-10-15 05:12:48.830209372+00:00;re11;3
51281;501;PF;C;2025-10-15 05:08:58.989452192+00:00;re11;3
51282;501;PF;r;2025-10-15 05:08:25.577606733+00:00;re11;3
51283;501;PF;u;2025-10-15 06:02:27.379028775+00:00;re11;3
51284;501;Gestao;r;2025-10-15 05:05:51.868714601+00:00;re11;4
51285;501;Gestao;U;2025-10-15 02:55:09.484979069+00:00;re11;4
51286;501;Gestao;d;2025-10-15 03:11:11.367197651+00:00;re11;4
51287;501;Gestao;r;2025-10-15 04:47:48.344859973+00:00;re7;5
51288;501;Gestao;U;2025-10-15 06:56:32.695430159+00:00;re7;5
51289;501;Gestao;d;2025-10-14 23:31:58.599548329+00:00;re7;5
51290;501;Codigo;r;2025-10-15 03:19:33.711162323+00:00;re7;5
51291;501;Codigo;U;2025-10-15 03:34:33.130582141+00:00;re7;5
51292;501;Gestao;c;2025-10-15 03:46:46.762649701+00:00;re7;6
51293;501;Gestao;U;2025-10-15 05:23:00.251591313+00:00;re7;6
51294;501;Codigo;r;2025-10-15 03:45:17.212023410+00:00;re7;6
51295;501;Codigo;U;2025-10-15 05:29:57.416729861+00:00;re7;6
51296;501;Gestao;U;2025-10-15 02:05:07.650828873+00:00;re10;7
51297;501;Gestao;d;2025-10-15 07:45:30.201946967+00:00;re10;7
51298;501;Codigo;r;2025-10-15 03:45:38.381286088+00:00;re10;7
51299;501;PF;C;2025-10-15 02:30:19.805773447+00:00;re10;7
51300;501;PF;u;2025-10-15 01:29:32.597193241+00:00;re10;7
51301;501;PF;d;2025-10-15 00:19:35.394845013+00:00;re10;7
51302;501;Gestao;r;2025-10-15 07:53:44.858051358+00:00;re11;8
51303;501;Gestao;U;2025-10-15 06:28:05.203839505+00:00;re11;8
51304;501;Gestao;d;2025-10-15 06:27:02.944204853+00:00;re11;8
51305;501;Codigo;r;2025-10-15 06:17:43.950692798+00:00;re11;8
51306;501;PF;C;2025-10-15 06:57:47.865007406+00:00;re11;8
51307;501;PF;r;2025-10-15 07:31:01.929412855+00:00;re11;8
51308;501;PF;d;2025-10-15 06:41:06.836500317+00:00;re11;8
51309;501;Gestao;U;2025-10-15 07:34:21.013548692+00:00;re7;9
51310;501;Teste;r;2025-10-15 07:49:01.450162653+00:00;re7;9
51311;501;Gestao;U;2025-10-15 04:00:39.319308727+00:00;re7;10
51312;501;Codigo;C;2025-10-15 07:14:17.355166771+00:00;re7;10
51313;501;Codigo;u;2025-10-14 18:51:57.617830223+00:00;re7;10
51314;501;Gestao;U;2025-10-15 04:34:54.490855885+00:00;re7;11
51315;501;Gestao;d;2025-10-15 05:06:51.654372136+00:00;re7;11
51316;501;Gestao;U;2025-10-15 07:46:18.056895746+00:00;re10;12
51317;501;Codigo;r;2025-10-15 08:17:21.465077875+00:00;re10;12
51318;501;Requisito;r;2025-10-15 08:40:11.487598283+00:00;re10;12
51319;501;PF;C;2025-10-15 08:02:46.824406387+00:00;re10;12
51320;501;PF;r;2025-10-15 07:27:18.424989526+00:00;re10;12
51321;501;PF;u;2025-10-15 08:19:39.629695968+00:00;re10;12
51322;501;Gestao;c;2025-10-15 08:16:54.425840378+00:00;re7;13
51323;501;Gestao;U;2025-10-15 08:45:48.463910355+00:00;re7;13
51324;501;Gestao;d;2025-10-15 08:26:01.166594443+00:00;re7;13
51325;501;Codigo;r;2025-10-15 08:45:25.441122832+00:00;re7;13
51326;501;Requisito;r;2025-10-15 08:29:43.215193370+00:00;re7;13
51327;501;PF;C;2025-10-15 08:24:49.352943403+00:00;re7;13
51328;501;PF;u;2025-10-15 08:24:47.773627890+00:00;re7;13
51329;501;PF;d;2025-10-15 08:26:51.465133471+00:00;re7;13
51330;501;Gestao;c;2025-10-15 07:41:30.184697193+00:00;re7;14
51331;501;Gestao;r;2025-10-15 07:06:28.801209763+00:00;re7;14
51332;501;Gestao;U;2025-10-15 07:16:39.241334988+00:00;re7;14
51333;501;Gestao;d;2025-10-15 05:12:15.381809989+00:00;re7;14
51334;501;Codigo;r;2025-10-15 06:01:59.918366875+00:00;re7;14
51335;501;Teste;C;2025-10-15 05:57:22.517788342+00:00;re7;14
51336;501;Teste;d;2025-10-15 08:29:46.881105913+00:00;re7;14
51337;501;Gestao;r;2025-10-15 09:03:22.082839230+00:00;re11;15
51338;501;Gestao;U;2025-10-15 08:51:45.916323344+00:00;re11;15
51339;501;Gestao;d;2025-10-15 09:02:19.673728944+00:00;re11;15
51340;501;Gestao;c;2025-10-15 05:41:51.350062916+00:00;re7;16
51341;501;Gestao;r;2025-10-15 06:45:49.780100934+00:00;re7;16
51342;501;Gestao;U;2025-10-15 06:01:46.691932263+00:00;re7;16
51343;501;Requisito;r;2025-10-15 06:14:39.717991714+00:00;re7;16
51344;501;Gestao;U;2025-10-15 02:50:09.379964477+00:00;re11;17
51345;501;PF;C;2025-10-15 04:50:09.262527522+00:00;re11;17
51346;501;PF;r;2025-10-15 04:03:05.521053469+00:00;re11;17
51347;501;PF;d;2025-10-15 08:53:54.433439635+00:00;re11;17
51348;501;Gestao;c;2025-10-15 09:14:51.335320777+00:00;re11;18
51349;501;Gestao;r;2025-10-15 09:27:57.313286421+00:00;re11;18
51350;501;Gestao;U;2025-10-15 08:54:50.147366957+00:00;re11;18
51351;501;Gestao;d;2025-10-15 09:11:31.749121742+00:00;re11;18
51352;501;PF;C;2025-10-15 09:13:43.992539104+00:00;re11;18
51353;501;Gestao;c;2025-10-15 05:01:03.947061415+00:00;re7;19
51354;501;Gestao;U;2025-10-15 03:08:56.086419774+00:00;re7;19
51355;501;Codigo;r;2025-10-15 10:01:22.566289850+00:00;re7;19
51356;501;Requisito;r;2025-10-15 07:22:08.350367507+00:00;re7;19
51357;501;Teste;u;2025-10-15 05:40:39.989363923+00:00;re7;19
51358;501;Gestao;c;2025-10-15 02:52:08.441422902+00:00;re11;20
51359;501;Gestao;U;2025-10-15 04:15:14.483483348+00:00;re11;20
51360;501;Codigo;r;2025-10-15 04:25:40.207255700+00:00;re11;20
51361;501;Requisito;r;2025-10-15 04:18:52.597099571+00:00;re11;20
51362;501;Requisito;U;2025-10-15 01:47:00.951319515+00:00;re11;20
51363;501;Teste;r;2025-10-15 01:03:47.913548117+00:00;re11;20
51364;502;Gestao;r;2025-10-14 18:37:57.005440666+00:00;re11;1
51365;502;Gestao;U;2025-10-15 00:19:59.498332881+00:00;re11;1
51366;502;Requisito;C;2025-10-14 17:50:14.836868270+00:00;re11;1
51367;502;Requisito;d;2025-10-14 14:49:08.367308663+00:00;re11;1
51368;502;Gestao;c;2025-10-15 02:17:06.885587468+00:00;re7;2
51369;502;Gestao;r;2025-10-15 01:04:40.954002245+00:00;re7;2
51370;502;Gestao;U;2025-10-15 01:47:18.702774176+00:00;re7;2
51371;502;Gestao;d;2025-10-15 02:18:30.295392699+00:00;re7;2
51372;502;Codigo;r;2025-10-15 02:34:50.355778309+00:00;re7;2
51373;502;PF;C;2025-10-15 01:33:25.488315746+00:00;re7;2
51374;502;PF;r;2025-10-15 00:45:41.098699988+00:00;re7;2
51375;502;PF;u;2025-10-15 02:29:07.609470462+00:00;re7;2
51376;502;PF;d;2025-10-15 01:35:54.658703124+00:00;re7;2
51377;502;Gestao;r;2025-10-15 02:32:46.435987019+00:00;re7;3
51378;502;Gestao;U;2025-10-14 23:29:00.561008323+00:00;re7;3
51379;502;Gestao;d;2025-10-14 23:46:17.201766172+00:00;re7;3
51380;502;Codigo;r;2025-10-15 00:37:46.029247922+00:00;re7;3
51381;502;PF;C;2025-10-15 01:05:01.964405017+00:00;re7;3
51382;502;PF;u;2025-10-15 00:32:02.542783922+00:00;re7;3
51383;502;Gestao;U;2025-10-15 01:27:50.302373901+00:00;re7;4
51384;502;Gestao;d;2025-10-15 02:35:46.619975910+00:00;re7;4
51385;502;Gestao;c;2025-10-14 14:46:42.614812952+00:00;re10;5
51386;502;Gestao;r;2025-10-14 13:42:43.377604548+00:00;re10;5
51387;502;Gestao;U;2025-10-14 23:21:23.180191732+00:00;re10;5
51388;502;Codigo;U;2025-10-15 03:04:58.783727487+00:00;re10;5
51389;502;Teste;r;2025-10-14 14:30:30.366493794+00:00;re10;5
51390;502;Gestao;c;2025-10-15 02:58:45.137587776+00:00;re7;6
51391;502;Gestao;U;2025-10-15 00:12:35.495187800+00:00;re7;6
51392;502;Codigo;U;2025-10-14 23:00:33.334049141+00:00;re7;6
51393;502;Gestao;c;2025-10-14 22:00:59.610006002+00:00;re7;7
51394;502;Gestao;U;2025-10-14 20:27:39.083092971+00:00;re7;7
51395;502;Requisito;r;2025-10-14 21:48:25.988956707+00:00;re7;7
51396;502;PF;C;2025-10-15 03:12:43.590633807+00:00;re7;7
51397;502;PF;r;2025-10-14 20:48:00.469671706+00:00;re7;7
51398;502;Gestao;U;2025-10-15 02:15:23.965059818+00:00;re7;8
51399;502;Codigo;r;2025-10-15 04:17:22.138350569+00:00;re7;8
51400;502;PF;C;2025-10-15 01:18:18.564640743+00:00;re7;8
51401;502;PF;u;2025-10-15 00:36:34.010347662+00:00;re7;8
51402;502;PF;d;2025-10-15 00:20:30.025540010+00:00;re7;8
51403;502;Gestao;c;2025-10-15 03:21:09.528661127+00:00;re10;9
51404;502;Gestao;U;2025-10-15 04:10:13.866157976+00:00;re10;9
51405;502;Teste;r;2025-10-15 02:44:59.728403164+00:00;re10;9
51406;502;Gestao;U;2025-10-15 02:08:33.725990090+00:00;re10;10
51407;502;Gestao;d;2025-10-14 18:49:00.526418501+00:00;re10;10
51408;502;Codigo;C;2025-10-15 04:01:25.181520698+00:00;re10;10
51409;502;Codigo;u;2025-10-14 19:48:39.596485534+00:00;re10;10
51410;502;Requisito;r;2025-10-15 00:21:44.662577950+00:00;re10;10
51411;502;Teste;r;2025-10-15 01:07:36.783017372+00:00;re10;10
51412;502;Gestao;r;2025-10-15 00:32:06.762828634+00:00;re10;11
51413;502;Gestao;U;2025-10-15 00:51:58.141942714+00:00;re10;11
51414;502;Gestao;d;2025-10-15 03:37:11.552915979+00:00;re10;11
51415;502;Gestao;c;2025-10-15 03:15:09.539562123+00:00;re10;12
51416;502;Gestao;r;2025-10-15 03:35:54.148877459+00:00;re10;12
51417;502;Gestao;U;2025-10-15 04:39:32.341440419+00:00;re10;12
51418;502;Codigo;r;2025-10-15 02:45:49.190212165+00:00;re10;12
51419;502;Requisito;r;2025-10-15 04:04:45.734984211+00:00;re10;12
51420;502;PF;C;2025-10-15 04:00:00.733152546+00:00;re10;12
51421;502;PF;r;2025-10-15 04:29:38.846584144+00:00;re10;12
51422;502;Gestao;c;2025-10-15 02:36:59.463318136+00:00;re7;13
51423;502;Gestao;U;2025-10-15 04:04:38.018762457+00:00;re7;13
51424;502;Gestao;d;2025-10-15 02:45:39.681323091+00:00;re7;13
51425;502;Codigo;r;2025-10-15 01:39:41.200830845+00:00;re7;13
51426;502;PF;C;2025-10-15 04:24:14.271937433+00:00;re7;13
51427;502;PF;r;2025-10-15 03:04:44.706391879+00:00;re7;13
51428;502;Gestao;c;2025-10-15 03:59:13.820174216+00:00;re10;14
51429;502;Gestao;U;2025-10-15 00:39:23.288272924+00:00;re10;14
51430;502;Gestao;d;2025-10-14 22:58:11.579697364+00:00;re10;14
51431;502;Codigo;r;2025-10-15 00:03:48.924425214+00:00;re10;14
51432;502;Requisito;r;2025-10-15 03:03:41.983717555+00:00;re10;14
51433;502;Teste;C;2025-10-15 01:22:56.211700435+00:00;re10;14
51434;502;Teste;d;2025-10-15 01:57:23.829960748+00:00;re10;14
51435;502;Gestao;c;2025-10-15 04:36:08.014614456+00:00;re11;15
51436;502;Gestao;r;2025-10-15 04:11:44.782228739+00:00;re11;15
51437;502;Gestao;U;2025-10-15 04:18:11.048248868+00:00;re11;15
51438;502;Gestao;d;2025-10-15 04:36:58.796809719+00:00;re11;15
51439;502;Requisito;r;2025-10-15 04:52:17.826509175+00:00;re11;15
51440;502;Gestao;c;2025-10-14 21:52:11.056661979+00:00;re10;16
51441;502;Gestao;U;2025-10-14 23:06:19.797365649+00:00;re10;16
51442;502;Gestao;c;2025-10-15 04:01:49.855180342+00:00;re11;17
51443;502;Gestao;r;2025-10-15 04:43:44.143788727+00:00;re11;17
51444;502;Gestao;U;2025-10-15 04:33:51.958491786+00:00;re11;17
51445;502;Codigo;r;2025-10-15 04:13:46.930861326+00:00;re11;17
51446;502;Requisito;r;2025-10-15 04:49:20.427252688+00:00;re11;17
51447;502;PF;C;2025-10-15 04:52:46.995930697+00:00;re11;17
51448;502;PF;r;2025-10-15 04:00:13.629316612+00:00;re11;17
51449;502;PF;u;2025-10-15 04:11:27.792743424+00:00;re11;17
51450;502;Gestao;U;2025-10-14 23:52:21.028483198+00:00;re11;18
51451;502;PF;C;2025-10-15 04:36:48.437925438+00:00;re11;18
51452;502;PF;r;2025-10-14 21:42:22.074460916+00:00;re11;18
51453;502;PF;u;2025-10-14 21:56:00.420556647+00:00;re11;18
51454;502;Gestao;c;2025-10-15 03:48:26.412576018+00:00;re10;19
51455;502;Gestao;U;2025-10-15 04:34:54.580477894+00:00;re10;19
51456;502;Gestao;d;2025-10-15 05:15:23.888983434+00:00;re10;19
51457;502;Requisito;r;2025-10-15 04:19:46.703573861+00:00;re10;19
51458;502;Teste;r;2025-10-15 02:36:33.357287889+00:00;re10;19
51459;502;Teste;u;2025-10-15 03:35:31.924627289+00:00;re10;19
51460;502;Gestao;c;2025-10-15 00:30:51.632692346+00:00;re11;20
51461;502;Gestao;U;2025-10-15 02:12:34.821030926+00:00;re11;20
51462;502;Gestao;d;2025-10-15 00:35:52.383924422+00:00;re11;20
51463;502;Requisito;U;2025-10-15 00:38:09.957692754+00:00;re11;20
51464;502;Requisito;d;2025-10-15 02:06:40.281598390+00:00;re11;20
51465;502;Teste;r;2025-10-15 00:33:16.972112356+00:00;re11;20
51466;503;Gestao;U;2025-10-14 18:25:21.744431384+00:00;re1;1
51467;503;Gestao;d;2025-10-14 16:10:57.337355950+00:00;re1;1
51468;503;Requisito;C;2025-10-14 19:11:18.753175117+00:00;re1;1
51469;503;Teste;r;2025-10-14 17:29:09.798130822+00:00;re1;1
51470;503;Gestao;c;2025-10-14 21:59:08.704738394+00:00;re2;2
51471;503;Gestao;r;2025-10-14 22:44:20.775714587+00:00;re2;2
51472;503;Gestao;U;2025-10-14 22:52:24.714900686+00:00;re2;2
51473;503;Codigo;r;2025-10-14 22:03:47.746260879+00:00;re2;2
51474;503;Requisito;r;2025-10-14 22:29:08.040108688+00:00;re2;2
51475;503;PF;C;2025-10-14 22:33:37.370184636+00:00;re2;2
51476;503;PF;d;2025-10-14 22:41:48.122529202+00:00;re2;2
51477;503;Gestao;c;2025-10-14 22:11:02.657160229+00:00;re2;3
51478;503;Gestao;r;2025-10-14 22:46:14.044449506+00:00;re2;3
51479;503;Gestao;U;2025-10-14 22:00:04.607647539+00:00;re2;3
51480;503;PF;C;2025-10-14 22:02:48.129561788+00:00;re2;3
51481;503;PF;r;2025-10-14 22:36:40.035254981+00:00;re2;3
51482;503;PF;u;2025-10-14 22:40:21.427461341+00:00;re2;3
51483;503;Gestao;r;2025-10-14 22:29:30.281387946+00:00;re14;4
51484;503;Gestao;U;2025-10-14 22:43:32.505593618+00:00;re14;4
51485;503;Gestao;d;2025-10-14 22:22:47.735478684+00:00;re14;4
51486;503;Gestao;c;2025-10-14 20:44:20.114928651+00:00;re14;5
51487;503;Gestao;r;2025-10-14 22:31:23.101182090+00:00;re14;5
51488;503;Gestao;U;2025-10-14 20:01:30.983921710+00:00;re14;5
51489;503;Gestao;c;2025-10-14 13:08:09.182560223+00:00;re1;6
51490;503;Gestao;U;2025-10-14 16:51:59.866562354+00:00;re1;6
51491;503;Gestao;d;2025-10-14 23:20:48.429441487+00:00;re1;6
51492;503;Codigo;C;2025-10-14 15:16:48.291330836+00:00;re1;6
51493;503;Codigo;r;2025-10-14 12:01:56.900717029+00:00;re1;6
51494;503;Codigo;u;2025-10-14 17:03:34.183669871+00:00;re1;6
51495;503;Requisito;r;2025-10-14 19:26:16.320500920+00:00;re1;6
51496;503;Teste;r;2025-10-14 13:17:59.349259275+00:00;re1;6
51497;503;Gestao;r;2025-10-14 23:20:55.895327703+00:00;re14;7
51498;503;Gestao;U;2025-10-14 23:05:51.109345741+00:00;re14;7
51499;503;Codigo;r;2025-10-14 23:15:48.378724697+00:00;re14;7
51500;503;Requisito;r;2025-10-14 22:48:03.494043846+00:00;re14;7
51501;503;PF;C;2025-10-14 23:19:55.826733206+00:00;re14;7
51502;503;PF;r;2025-10-14 23:16:35.867396948+00:00;re14;7
51503;503;PF;d;2025-10-14 22:43:31.582709934+00:00;re14;7
51504;503;Gestao;r;2025-10-14 19:53:55.558797145+00:00;re2;8
51505;503;Gestao;U;2025-10-14 22:04:03.506805296+00:00;re2;8
51506;503;Gestao;d;2025-10-14 21:00:12.930689410+00:00;re2;8
51507;503;Requisito;r;2025-10-14 20:43:40.494429890+00:00;re2;8
51508;503;PF;C;2025-10-14 21:13:41.253748891+00:00;re2;8
51509;503;Gestao;c;2025-10-14 22:31:56.776354302+00:00;re2;9
51510;503;Gestao;U;2025-10-14 22:27:35.947964822+00:00;re2;9
51511;503;Gestao;d;2025-10-14 22:53:07.978896923+00:00;re2;9
51512;503;PF;r;2025-10-14 23:51:23.349738145+00:00;re2;9
51513;503;Gestao;c;2025-10-14 23:26:18.022297905+00:00;re14;10
51514;503;Gestao;U;2025-10-14 23:01:29.815255386+00:00;re14;10
51515;503;Gestao;d;2025-10-14 21:44:05.287484219+00:00;re14;10
51516;503;Codigo;r;2025-10-14 22:18:03.801291110+00:00;re14;10
51517;503;Codigo;U;2025-10-14 21:34:18.658684288+00:00;re14;10
51518;503;Gestao;c;2025-10-14 23:48:08.686905951+00:00;re14;11
51519;503;Gestao;r;2025-10-14 23:48:40.939458992+00:00;re14;11
51520;503;Gestao;U;2025-10-14 23:22:56.062057471+00:00;re14;11
51521;503;Gestao;U;2025-10-14 23:54:00.302282131+00:00;re14;12
51522;503;Requisito;r;2025-10-14 23:33:00.187260984+00:00;re14;12
51523;503;PF;C;2025-10-14 23:30:06.754878602+00:00;re14;12
51524;503;PF;r;2025-10-14 23:18:09.738043090+00:00;re14;12
51525;503;PF;d;2025-10-15 00:00:37.771667347+00:00;re14;12
51526;503;Gestao;c;2025-10-15 00:02:38.060977469+00:00;re2;13
51527;503;Gestao;r;2025-10-15 00:04:59.122337610+00:00;re2;13
51528;503;Gestao;U;2025-10-14 22:58:09.751254513+00:00;re2;13
51529;503;Gestao;d;2025-10-14 23:22:18.960950780+00:00;re2;13
51530;503;Requisito;r;2025-10-14 23:30:19.757258889+00:00;re2;13
51531;503;PF;C;2025-10-14 22:56:47.010429108+00:00;re2;13
51532;503;PF;u;2025-10-14 23:25:05.692342567+00:00;re2;13
51533;503;Gestao;c;2025-10-14 20:02:48.181964414+00:00;re14;14
51534;503;Gestao;U;2025-10-14 21:49:54.072760778+00:00;re14;14
51535;503;Gestao;d;2025-10-14 20:56:50.644550457+00:00;re14;14
51536;503;Teste;C;2025-10-14 23:59:42.303641428+00:00;re14;14
51537;503;Teste;r;2025-10-15 00:06:55.260523714+00:00;re14;14
51538;503;Gestao;r;2025-10-14 23:31:04.133705125+00:00;re1;15
51539;503;Gestao;U;2025-10-14 23:46:19.536303167+00:00;re1;15
51540;503;Requisito;r;2025-10-14 23:50:13.421454303+00:00;re1;15
51541;503;Gestao;U;2025-10-14 21:16:45.479670443+00:00;re2;16
51542;503;Gestao;d;2025-10-15 00:22:47.361321896+00:00;re2;16
51543;503;Codigo;c;2025-10-15 00:41:34.813400462+00:00;re2;16
51544;503;Codigo;r;2025-10-14 23:39:02.483022307+00:00;re2;16
51545;503;Codigo;U;2025-10-14 21:42:09.106514178+00:00;re2;16
51546;503;Requisito;r;2025-10-14 21:43:05.196059645+00:00;re2;16
51547;503;Gestao;c;2025-10-14 21:27:34.053431158+00:00;re14;17
51548;503;Gestao;U;2025-10-15 00:06:39.457439776+00:00;re14;17
51549;503;Requisito;r;2025-10-14 21:45:11.718001268+00:00;re14;17
51550;503;PF;C;2025-10-14 23:25:08.882171351+00:00;re14;17
51551;503;Gestao;r;2025-10-15 00:26:43.843612346+00:00;re1;18
51552;503;Gestao;U;2025-10-14 21:57:32.184896428+00:00;re1;18
51553;503;Codigo;r;2025-10-14 18:47:33.045594101+00:00;re1;18
51554;503;Requisito;r;2025-10-14 19:00:00.768958330+00:00;re1;18
51555;503;PF;C;2025-10-14 23:37:29.004185718+00:00;re1;18
51556;503;PF;u;2025-10-14 20:48:48.972623242+00:00;re1;18
51557;503;Gestao;c;2025-10-15 01:21:21.585209004+00:00;re2;19
51558;503;Gestao;r;2025-10-15 00:24:26.591059544+00:00;re2;19
51559;503;Gestao;U;2025-10-14 23:44:33.063587453+00:00;re2;19
